StudentNo,100136499
System,stemmed
QueryNo,Rank,URL
4,0.020721099194682895,portal.uea.ac.uk/web/hub/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-membership
4,0.020721099194682895,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-membership
4,0.020721099194682895,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-membership
4,0.02067665184554321,portal.uea.ac.uk/committee-office/uea-committees-and-boards/widening-participation-committee
4,0.02067665184554321,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/widening-participation-committee
4,0.020404967289138716,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/publication-scheme/how-we-make-decisions
4,0.020404967289138716,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/publication-scheme/how-we-make-decisions
4,0.020267430633878564,portal.uea.ac.uk/learning-and-teaching/staff/teaching/newsletter
4,0.020100811345233057,portal.uea.ac.uk/csed/learning-and-teaching1/learning-and-teaching-days/learning-teaching-day-2018
4,0.02001232254862646,portal.uea.ac.uk/ongoing-management-and-due-diligence-processes/joint-board-of-study-and-joint-committee
4,0.019927255020719365,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/learning-and-teaching-committee/archived-meeting-dates
4,0.019927255020719365,portal.uea.ac.uk/committee-office/uea-committees-and-boards/learning-and-teaching-committee/archived-meeting-dates
4,0.019820776389010034,portal.uea.ac.uk/committee-office/uea-committees-and-boards/information-strategy-and-services-committee
4,0.019820776389010034,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/information-strategy-and-services-committee
4,0.01959480587055468,portal.uea.ac.uk/committee-office/uea-committees-and-boards/learning-and-teaching-committee/learning-and-teaching-committee-2017-2018
4,0.01959480587055468,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/learning-and-teaching-committee/learning-and-teaching-committee-2017-2018
4,0.019467372918585527,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2009-2010
4,0.019467372918585527,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2009-2010
4,0.01946564334579287,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/isd-strategy-2014-19/to-support-teaching
4,0.01946564334579287,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/isd-strategy-2014-19/to-support-teaching
4,0.01905302490050541,portal.uea.ac.uk/learning-and-teaching/students/modules-and-courses/quality-assurance
4,0.01901007797990012,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/biohazards-and-gm-committee
4,0.01901007797990012,portal.uea.ac.uk/committee-office/uea-committees-and-boards/biohazards-and-gm-committee
4,0.018928668863066905,portal.uea.ac.uk/csed/learning-and-teaching1
4,0.018928668863066905,portal.uea.ac.uk/en/csed/learning-and-teaching1
4,0.018916271121113284,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/learning-and-teaching-committee/learning-and-teaching-committee-2013-2014
4,0.018916271121113284,portal.uea.ac.uk/committee-office/uea-committees-and-boards/learning-and-teaching-committee/learning-and-teaching-committee-2013-2014
4,0.018701360877373525,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2016-2017
4,0.018701360877373525,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2016-2017
4,0.018666461983132005,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2013-2014
4,0.018666461983132005,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2013-2014
4,0.0185835518934218,portal.uea.ac.uk/committee-office/uea-committees-and-boards/standing-committee-of-the-assembly
4,0.0185835518934218,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/standing-committee-of-the-assembly
4,0.018369413125757475,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2017-2018
4,0.018368133100780996,portal.uea.ac.uk/web/hub/committee-office/uea-committees-and-boards/information-strategy-and-services-committee/information-strategy-and-services-committee-membership
4,0.018368133100780996,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/information-strategy-and-services-committee/information-strategy-and-services-committee-membership
4,0.018368133100780996,portal.uea.ac.uk/committee-office/uea-committees-and-boards/information-strategy-and-services-committee/information-strategy-and-services-committee-membership
4,0.018275738809457265,portal.uea.ac.uk/csed/learning-and-teaching-day
4,0.018271646032235585,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2010-2011
4,0.018271646032235585,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2010-2011
4,0.018270906277440904,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/learning-and-teaching-committee/learning-and-teaching-committee-2011-2012
4,0.018270906277440904,portal.uea.ac.uk/committee-office/uea-committees-and-boards/learning-and-teaching-committee/learning-and-teaching-committee-2011-2012
4,0.01825123056840232,portal.uea.ac.uk/committee-office/archived-committee-minutes-and-documents
4,0.01825123056840232,portal.uea.ac.uk/en/committee-office/archived-committee-minutes-and-documents
4,0.01824541513187879,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2015-2016
4,0.01824541513187879,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2015-2016
4,0.018218831979538365,portal.uea.ac.uk/committee-office/uea-committees-and-boards/biohazards-and-gm-committee/biohazards-and-gm-committee-membership
4,0.018218831979538365,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/biohazards-and-gm-committee/biohazards-and-gm-committee-membership
4,0.018034071107893204,portal.uea.ac.uk/committee-office/staff
4,0.018034071107893204,portal.uea.ac.uk/en/committee-office/staff
4,0.01792880648336974,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/publication-scheme/what-our-priorities-are-and-how-we-are-doing
4,0.01792880648336974,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/publication-scheme/what-our-priorities-are-and-how-we-are-doing
4,0.017810485427632024,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/senate/senate-2009-2010
4,0.017810485427632024,portal.uea.ac.uk/committee-office/uea-committees-and-boards/senate/senate-2009-2010
4,0.017779024643166493,portal.uea.ac.uk/csed/learning-and-teaching1/learning-and-teaching-days/unconference
4,0.017651183732145217,portal.uea.ac.uk/learning-and-teaching/staff/teaching/active-learning-environments
4,0.01756533196917417,portal.uea.ac.uk/ongoing-management-and-due-diligence-processes
4,0.017475171108855877,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2012-2013
4,0.017475171108855877,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2012-2013
4,0.017460874956258844,portal.uea.ac.uk/committee-office
4,0.017460874956258844,portal.uea.ac.uk/en/committee-office
4,0.017430087119555873,portal.uea.ac.uk/learning-and-teaching/staff/course-modules/course-update/
4,0.017430087119555873,portal.uea.ac.uk/learning-and-teaching/staff/course-modules/course-update
4,0.017317406616661684,portal.uea.ac.uk/committee-office/uea-committees-and-boards/information-strategy-and-services-committee/information-strategy-and-services-committee-2009-2010
4,0.017317406616661684,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/information-strategy-and-services-committee/information-strategy-and-services-committee-2009-2010
4,0.01726280964575174,portal.uea.ac.uk/csed/learning-and-teaching1/learning-and-teaching-days/learning-and-teaching-day-2016
4,0.01721657050522349,portal.uea.ac.uk/prizesandscholarships/hum
4,0.01721657050522349,portal.uea.ac.uk/en/prizesandscholarships/hum
4,0.017080936400100645,portal.uea.ac.uk/itservices/corporate-systems/teaching-and-learning
4,0.017079330989890812,portal.uea.ac.uk/learning-and-teaching/docs/discipline
4,0.01706335779708351,portal.uea.ac.uk/committee-office/uea-committees-and-boards/learning-and-teaching-committee/learning-and-teaching-committee-2016-2017
4,0.01706335779708351,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/learning-and-teaching-committee/learning-and-teaching-committee-2016-2017
4,0.01699348636057717,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2011-2012
4,0.01699348636057717,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2011-2012
4,0.016910385518831672,portal.uea.ac.uk/learning-and-teaching/docs/appeals-complaints
5,0.011044743870840104,portal.uea.ac.uk/web/about/our-university/executive/neil-ward
5,0.0028039331297097896,portal.uea.ac.uk/web/about/our-university/executive
5,0.002400489513924208,portal.uea.ac.uk/committee-office/uea-committees-and-boards/governance-committee/membership
5,0.002400489513924208,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/governance-committee/membership
5,0.002085437545736173,portal.uea.ac.uk/csed/learning-and-teaching1/learning-and-teaching-days/learning-and-teaching-day-2017
5,0.001878056524027007,portal.uea.ac.uk/committee-office/uea-committees-and-boards/widening-participation-committee/widening-participation-committee-membership
5,0.001878056524027007,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/widening-participation-committee/widening-participation-committee-membership
5,0.0018400811163720493,portal.uea.ac.uk/committee-office/uea-committees-and-boards/council/council-membership
5,0.0017228479416033613,portal.uea.ac.uk/resnet/past-events/2012
5,0.0017228479416033613,portal.uea.ac.uk/en/resnet/past-events/2012
5,0.0016739199453284196,portal.uea.ac.uk/csed/learning-and-teaching1/learning-and-teaching-days/learning-and-teaching-day-2016
5,0.0016711254212126792,portal.uea.ac.uk/committee-office/uea-committees-and-boards/student-experience-committee/student-experience-committee-membership
5,0.0016383046273427083,portal.uea.ac.uk/web/hub/committee-office/uea-committees-and-boards/information-strategy-and-services-committee/information-strategy-and-services-committee-membership
5,0.0016383046273427083,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/information-strategy-and-services-committee/information-strategy-and-services-committee-membership
5,0.0016383046273427083,portal.uea.ac.uk/committee-office/uea-committees-and-boards/information-strategy-and-services-committee/information-strategy-and-services-committee-membership
5,0.0016119229103162555,portal.uea.ac.uk/estates/space-management
5,0.0016119229103162555,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/senate/senate-membership
5,0.0016119229103162555,portal.uea.ac.uk/committee-office/uea-committees-and-boards/senate/senate-membership
5,0.0016119229103162555,portal.uea.ac.uk/en/estates/space-management
5,0.0015567715821250307,portal.uea.ac.uk/partnerships-office/partnerships-conference-2017
5,0.0015567715821250307,portal.uea.ac.uk/committee-office/uea-committees-and-boards/learning-and-teaching-committee/learning-and-teaching-committee-membership
5,0.0015567715821250307,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/learning-and-teaching-committee/learning-and-teaching-committee-membership
5,0.0014564019406516538,portal.uea.ac.uk/csed/learning-and-teaching-day
5,0.0014300058961519927,portal.uea.ac.uk/web/about/our-university/executive/ian-callaghan
5,0.0013941561661648953,portal.uea.ac.uk/web/about/our-university/executive/professor-jacqueline-collier
5,0.0013600599555793407,portal.uea.ac.uk/web/about/our-university/student-charter
5,0.0013364541085532642,portal.uea.ac.uk/web/about/our-university/executive/professor-sarah-barrow
5,0.0013206248028248507,portal.uea.ac.uk/web/about/sustainability/blog/-/asset_publisher/ySKO7wbGdMr2/content/starting-the-cycle-to-work
5,0.0012882936001369304,portal.uea.ac.uk/web/about/our-university/executive/philip-gilmartin
5,0.0012559650279879483,portal.uea.ac.uk/web/about/our-university/executive/dylan-edwards
5,0.001244993350835265,portal.uea.ac.uk/uea-retirement-association/contact-us
5,0.001244993350835265,portal.uea.ac.uk/en/uea-retirement-association/contact-us
5,0.001155893911439255,portal.uea.ac.uk/web/about/our-university/executive/professor-fiona-lettice
5,0.0011453136468036554,portal.uea.ac.uk/learning-and-teaching/staff/new-staff/committees
5,0.0010892319121941184,portal.uea.ac.uk/csed/resources/introductory-conference
5,0.0010892319121941184,portal.uea.ac.uk/en/csed/resources/introductory-conference
5,0.0010604169497258863,portal.uea.ac.uk/learning-and-teaching/staff/teaching/innovation
5,0.001035164557710853,portal.uea.ac.uk/web/about/media-room/uea-gigs/story-archive
5,0.0009891053893987677,portal.uea.ac.uk/information-services/people/profile/list/all/ab/1
5,0.0009674938149560922,portal.uea.ac.uk/prizesandscholarships/sci/mth
5,0.0009674938149560922,portal.uea.ac.uk/en/prizesandscholarships/sci/mth
5,0.0009560688894998995,portal.uea.ac.uk/learning-and-teaching/staff/new-staff/academic-roles
5,0.0009390559104514415,portal.uea.ac.uk/web/about/sustainability/blog/-/asset_publisher/ySKO7wbGdMr2/content/an-early-tea-cycle-trails-part-ii-
5,0.0009286025979046722,portal.uea.ac.uk/rin/research-integrity/research-ethics/university-research-ethics-committee-u-rec-
5,0.0009286025979046722,portal.uea.ac.uk/en/rin/research-integrity/research-ethics/university-research-ethics-committee-u-rec-
5,0.0008512190480792828,portal.uea.ac.uk/estates/grounds
5,0.0008512190480792828,portal.uea.ac.uk/en/estates/grounds
5,0.0008072376242512524,portal.uea.ac.uk/learning-technology/digital-signage/digital-signage-editors
5,0.0006763740544197544,portal.uea.ac.uk/prizesandscholarships/hum/phi
5,0.0006763740544197544,portal.uea.ac.uk/en/prizesandscholarships/hum/phi
5,0.0006355394629025733,portal.uea.ac.uk/prizesandscholarships/sci/che
5,0.0006355394629025733,portal.uea.ac.uk/en/prizesandscholarships/sci/che
5,0.0005512299562451744,portal.uea.ac.uk/arm/people/profile/list/all/fi/1
5,0.0005506235426519454,portal.uea.ac.uk/en/arm/people/profile/list/all/fi/1
5,0.0005500184618358443,portal.uea.ac.uk/en/arm/people/profile/list/all/fi
5,0.0005458198476233569,portal.uea.ac.uk/arm/people/profile/list/all/fi
5,0.0005157004915360911,portal.uea.ac.uk/web/about/sustainability/who-are-we/meet-the-team
5,0.0005149349797022823,portal.uea.ac.uk/web/about/-/thetford-forest-visitors-to-help-uea-scientists-search-for-antibiotics
5,0.0005133505643801213,portal.uea.ac.uk/web/about/sustainability/blog
5,0.0004921212655219041,portal.uea.ac.uk/information-services/people
5,0.0004887571553083755,portal.uea.ac.uk/information-services/people/profile/list/all/ab
5,0.00045876883617838524,portal.uea.ac.uk/estates/improving-your-campus/buildings-and-projects
5,0.00045876883617838524,portal.uea.ac.uk/estates/improving-your-campus/future-works
5,0.00045876883617838524,portal.uea.ac.uk/en/estates/improving-your-campus/buildings-and-projects
5,0.00045876883617838524,portal.uea.ac.uk/en/estates/improving-your-campus/future-works
5,0.0003933218574877779,portal.uea.ac.uk/web/about/sustainability/get-involved/green-impact/2016-awards
5,0.00032819807452668683,portal.uea.ac.uk/prizesandscholarships/sci/bio
5,0.00032819807452668683,portal.uea.ac.uk/en/prizesandscholarships/sci/bio
5,0.0003049892303691508,portal.uea.ac.uk/prizesandscholarships/hum/his
5,0.0003049892303691508,portal.uea.ac.uk/en/prizesandscholarships/hum/his
5,0.00028543031859321207,portal.uea.ac.uk/web/about/sustainability/get-involved/green-impact/2017-awards
5,0.0002524038327133728,portal.uea.ac.uk/prizesandscholarships/hum/psi
5,0.0002524038327133728,portal.uea.ac.uk/en/prizesandscholarships/hum/psi
5,0.00014407507204105305,portal.uea.ac.uk/web/about/media-room/uea-gigs/extracted-memories
5,0.00013649217351257656,portal.uea.ac.uk/csed/csed-programme-2017-18/learning-teaching-supervision-1
6,0.020580703742938335,portal.uea.ac.uk/equality/legislation/equality-act-2010
6,0.020580703742938335,portal.uea.ac.uk/en/equality/legislation/equality-act-2010
6,0.016408271844681063,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2010-2011
6,0.016408271844681063,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2010-2011
6,0.016319817554880628,portal.uea.ac.uk/equality/policies-schemes-and-action-plans
6,0.016319817554880628,portal.uea.ac.uk/en/equality/policies-schemes-and-action-plans
6,0.01623556813668856,portal.uea.ac.uk/equality/legislation
6,0.01623556813668856,portal.uea.ac.uk/en/equality/legislation
6,0.01594940418441711,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2009-2010
6,0.01594940418441711,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2009-2010
6,0.015548159514857166,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2013-2014
6,0.015548159514857166,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2013-2014
6,0.015502919288640839,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2011-2012
6,0.015502919288640839,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2011-2012
6,0.015447197440085367,portal.uea.ac.uk/equality/policies-schemes-and-action-plans/equality-information-and-ref2014
6,0.015447197440085367,portal.uea.ac.uk/en/equality/policies-schemes-and-action-plans/equality-information-and-ref2014
6,0.015372231706944338,portal.uea.ac.uk/web/hub/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-membership
6,0.015372231706944338,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-membership
6,0.015372231706944338,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-membership
6,0.014798559289413041,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2016-2017
6,0.014798559289413041,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2016-2017
6,0.014729669029078483,portal.uea.ac.uk/en/equality/legislation/equality-analysis
6,0.013702172399874124,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2017-2018
6,0.013646168970446845,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2012-2013
6,0.013646168970446845,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2012-2013
6,0.013502349052375962,portal.uea.ac.uk/equality/aspects-of-equality
6,0.013502349052375962,portal.uea.ac.uk/en/equality/aspects-of-equality
6,0.013462585525967616,portal.uea.ac.uk/equality/legislation/equality-analysis
6,0.012874406200910005,portal.uea.ac.uk/equality/policies-schemes-and-action-plans/equality-objectives
6,0.012874406200910005,portal.uea.ac.uk/en/equality/policies-schemes-and-action-plans/equality-objectives
6,0.012607914995632429,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee
6,0.012607914995632429,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee
6,0.012434012719830601,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2015-2016
6,0.012434012719830601,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2015-2016
6,0.012315108226608178,portal.uea.ac.uk/equality/equality-and-diversity-committee
6,0.012315108226608178,portal.uea.ac.uk/en/equality/equality-and-diversity-committee
6,0.012199325157811008,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2014-2015
6,0.012199325157811008,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2014-2015
6,0.01211647744875966,portal.uea.ac.uk/equality/school-equality-web-pages
6,0.01211647744875966,portal.uea.ac.uk/en/equality/school-equality-web-pages
6,0.011663618670244992,portal.uea.ac.uk/equality/training1
6,0.011663618670244992,portal.uea.ac.uk/en/equality/training1
6,0.011382145482168166,portal.uea.ac.uk/equality
6,0.011382145482168166,portal.uea.ac.uk/equality/
6,0.011382145482168166,portal.uea.ac.uk/web/hub/equality
6,0.011382145482168166,portal.uea.ac.uk/en/equality
6,0.011203901593185664,portal.uea.ac.uk/equality/contact-us1
6,0.011203901593185664,portal.uea.ac.uk/en/equality/contact-us1
6,0.009339196293061059,portal.uea.ac.uk/equality/policies
6,0.009339196293061059,portal.uea.ac.uk/en/equality/policies
6,0.008837901197918812,portal.uea.ac.uk/web/about/corporate-social-responsibility/equality-diversity
6,0.008151780076859353,portal.uea.ac.uk/rin/research-integrity/research-ethics/legislation
6,0.008151780076859353,portal.uea.ac.uk/en/rin/research-integrity/research-ethics/legislation
6,0.008030551622987452,portal.uea.ac.uk/committee-office/uea-committees-and-boards/equality-and-diversity-committee/equality-and-diversity-committee-2017-2018
6,0.00754996584746833,portal.uea.ac.uk/equality/athena-swan
6,0.00754996584746833,portal.uea.ac.uk/en/equality/athena-swan
6,0.006729476268982706,portal.uea.ac.uk/procurement/sustainable-procurement/modern-slavery-procurement/purchasing-consortia
6,0.006729476268982706,portal.uea.ac.uk/en/procurement/sustainable-procurement/modern-slavery-procurement/purchasing-consortia
6,0.006444302956815799,portal.uea.ac.uk/equality/aspects-of-equality/baby-change-and-feeding-room
6,0.006444302956815799,portal.uea.ac.uk/en/equality/aspects-of-equality/baby-change-and-feeding-room
6,0.006438242632131775,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information
6,0.006438242632131775,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information
6,0.0061567894023118065,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/it-regulations-and-policies/external-legislation
6,0.0061567894023118065,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/it-regulations-and-policies/external-legislation
6,0.005962076204945229,portal.uea.ac.uk/equality/networks/uea-staff-pride
6,0.005962076204945229,portal.uea.ac.uk/en/equality/networks/uea-staff-pride
6,0.005950270113450288,portal.uea.ac.uk/equality/networks
6,0.005950270113450288,portal.uea.ac.uk/equality/networks/
6,0.005950270113450288,portal.uea.ac.uk/en/equality/networks
6,0.00583020257526658,portal.uea.ac.uk/csed/csed-programme-2017-18/personal-professional-development-2
6,0.005669479643015766,portal.uea.ac.uk/equality/networks/uea-staff-pride/about-staff-pride-and-making-contact
6,0.005669479643015766,portal.uea.ac.uk/en/equality/networks/uea-staff-pride/about-staff-pride-and-making-contact
6,0.005662474385601248,portal.uea.ac.uk/csed/resources/diversity-in-the-workplace-online-training
6,0.005662474385601248,portal.uea.ac.uk/en/csed/resources/diversity-in-the-workplace-online-training
6,0.005653011147360678,portal.uea.ac.uk/web/about/corporate-social-responsibility/freedom-of-information
6,0.005512868308859012,portal.uea.ac.uk/procurement/sustainable-procurement/modern-slavery-procurement
6,0.005512868308859012,portal.uea.ac.uk/en/procurement/sustainable-procurement/modern-slavery-procurement
6,0.005414209742869181,portal.uea.ac.uk/equality/policies-schemes-and-action-plans/archived-schemes
6,0.005414209742869181,portal.uea.ac.uk/en/equality/policies-schemes-and-action-plans/archived-schemes
6,0.0049585584278752405,portal.uea.ac.uk/equality/networks/bme-staff-network
6,0.0049585584278752405,portal.uea.ac.uk/en/equality/networks/bme-staff-network
6,0.004827126758702643,portal.uea.ac.uk/en/faculty-school-intranets/sci-intranet/school-specific/env/env-committees/equality-and-diversity-committee
6,0.004827126758702643,portal.uea.ac.uk/faculty-school-intranets/sci-intranet/school-specific/env/env-committees/equality-and-diversity-committee
6,0.004608763788952095,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/staff-faqs
6,0.004608763788952095,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/staff-faqs
6,0.004501702482835049,portal.uea.ac.uk/equality/aspects-of-equality/web-accessibility
6,0.004501702482835049,portal.uea.ac.uk/en/equality/aspects-of-equality/web-accessibility
6,0.004289630845528045,portal.uea.ac.uk/equality/aspects-of-equality/religion-and-belief
6,0.004289630845528045,portal.uea.ac.uk/en/equality/aspects-of-equality/religion-and-belief
6,0.00426667254216496,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/data-protection/dpa-faqs-for-students
6,0.00426667254216496,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/data-protection/dpa-faqs-for-students
6,0.004022106062018957,portal.uea.ac.uk/staffassociation/data-protection
6,0.004022106062018957,portal.uea.ac.uk/en/staffassociation/data-protection
6,0.003912126599385626,portal.uea.ac.uk/web/hub/faculty-school-intranets/sci-intranet/school-specific/bio/committees1/animal-welfare-and-ethical-review-board
6,0.003912126599385626,portal.uea.ac.uk/faculty-school-intranets/sci-intranet/school-specific/bio/committees1/animal-welfare-and-ethical-review-board
6,0.003912126599385626,portal.uea.ac.uk/en/faculty-school-intranets/sci-intranet/school-specific/bio/committees1/animal-welfare-and-ethical-review-board
6,0.0038818000365996915,portal.uea.ac.uk/rin/commercialise-your-idea/intellectual-property/regulations
6,0.0038818000365996915,portal.uea.ac.uk/ren/commercialise-your-idea/intellectual-property/regulations
6,0.0038818000365996915,portal.uea.ac.uk/en/rin/commercialise-your-idea/intellectual-property/regulations
6,0.0038405058429186456,portal.uea.ac.uk/student-support-service/student-conduct-and-harassment/bullying-and-harassment
7,0.010478474439137806,portal.uea.ac.uk/staff-mobility/erasmus-staff-mobility-funding
7,0.010478474439137806,portal.uea.ac.uk/en/staff-mobility/erasmus-staff-mobility-funding
7,0.009772405360719341,portal.uea.ac.uk/en/staff-mobility/staff-mobility-application
7,0.009772405360719341,portal.uea.ac.uk/staff-mobility/staff-mobility-application
7,0.002640354377144223,portal.uea.ac.uk/en/staff-mobility/training-staff-mobility
7,0.002640354377144223,portal.uea.ac.uk/staff-mobility/training-staff-mobility
7,0.0026264942491802112,portal.uea.ac.uk/staff-mobility/teaching-staff-mobility
7,0.0026264942491802112,portal.uea.ac.uk/en/staff-mobility/teaching-staff-mobility
7,0.0026196186097844514,portal.uea.ac.uk/en/staff-mobility/agreed-teaching-staff-links
7,0.0026196186097844514,portal.uea.ac.uk/staff-mobility/agreed-teaching-staff-links
7,0.002147412680123735,portal.uea.ac.uk/staff-mobility
7,0.002147412680123735,portal.uea.ac.uk/en_US/staff-mobility
7,0.001083002498850282,portal.uea.ac.uk/vco/intranet/blog/-/asset_publisher/MczyAK1PrPOt/content/celebrating-30-years-of-erasmus
7,0.001083002498850282,portal.uea.ac.uk/en/vco/intranet/blog/-/asset_publisher/MczyAK1PrPOt/content/celebrating-30-years-of-erasmus
7,0.0002722236966642167,portal.uea.ac.uk/arm/campus-news/internal-communications/eu-referendum-faqs
7,0.000272001714851226,portal.uea.ac.uk/en/arm/campus-news/internal-communications/eu-referendum-faqs
8,0.029620991481196554,portal.uea.ac.uk/estates/travel-and-transport/by-car/parking-for-students
8,0.029620991481196554,portal.uea.ac.uk/en/estates/travel-and-transport/by-car/parking-for-students
8,0.027757752489027294,portal.uea.ac.uk/web/hub/estates/travel-and-transport/by-car/parking-for-staff
8,0.027757752489027294,portal.uea.ac.uk/estates/travel-and-transport/by-car/parking-for-staff
